2025-10-30 03:25:27,887 | INFO |    OK sentencia 2/2
2025-10-30 03:25:27,888 | INFO |    COMMIT (0.01s)
2025-10-30 03:25:27,888 | INFO | [16/20] Ejecutando: oro_shipping_product_opts_granular.sql
2025-10-30 03:25:27,889 | INFO |    Sentencias detectadas: 3
2025-10-30 03:25:27,890 | ERROR |    ROLLBACK por error en oro_shipping_product_opts_granular.sql: debe ser dueño de la vista oro_shipping_product_opts_granular

2025-10-30 03:25:27,890 | INFO | [17/20] Ejecutando: oro_tax_granular.sql
2025-10-30 03:25:27,891 | INFO |    Sentencias detectadas: 2
2025-10-30 03:25:27,892 | INFO |    OK sentencia 1/2
2025-10-30 03:25:27,895 | INFO |    OK sentencia 2/2
2025-10-30 03:25:27,896 | INFO |    COMMIT (0.01s)
2025-10-30 03:25:27,896 | INFO | [18/20] Ejecutando: oro_user_granular.sql
2025-10-30 03:25:27,897 | INFO |    Sentencias detectadas: 3
2025-10-30 03:25:27,898 | ERROR |    ROLLBACK por error en oro_user_granular.sql: debe ser dueño de la vista oro_user_granular

2025-10-30 03:25:27,899 | INFO | [19/20] Ejecutando: oro_website_granular.sql
2025-10-30 03:25:27,899 | INFO |    Sentencias detectadas: 3
2025-10-30 03:25:27,901 | ERROR |    ROLLBACK por error en oro_website_granular.sql: debe ser dueño de la vista oro_website_granular

2025-10-30 03:25:27,901 | INFO | [20/20] Ejecutando: orocrm_channel_granular.sql
2025-10-30 03:25:27,902 | INFO |    Sentencias detectadas: 2
2025-10-30 03:25:27,905 | INFO |    OK sentencia 1/2
2025-10-30 03:25:27,917 | INFO |    OK sentencia 2/2
2025-10-30 03:25:27,918 | INFO |    COMMIT (0.02s)
2025-10-30 03:25:27,918 | INFO | Archivos ejecutados con éxito: 10/20
2025-10-30 03:27:13,147 | INFO | Base de datos destino: etl_puntafina@localhost:5432/orocommerce
2025-10-30 03:27:13,147 | INFO | Schema destino: dw_granular | Sources: public
2025-10-30 03:27:13,148 | INFO | Ejecutando 20 archivo(s) desde C:\PuntaFina_DW_Oro\sql\granular
2025-10-30 03:27:13,211 | INFO | [1/20] Ejecutando: oro_address_granular.sql
2025-10-30 03:27:13,212 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,222 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,230 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,231 | INFO |    COMMIT (0.02s)
2025-10-30 03:27:13,231 | INFO | [2/20] Ejecutando: oro_catalog_category_granular.sql
2025-10-30 03:27:13,232 | INFO |    Sentencias detectadas: 2
2025-10-30 03:27:13,236 | INFO |    OK sentencia 1/2
2025-10-30 03:27:13,250 | INFO |    OK sentencia 2/2
2025-10-30 03:27:13,251 | INFO |    COMMIT (0.02s)
2025-10-30 03:27:13,252 | INFO | [3/20] Ejecutando: oro_customer_granular.sql
2025-10-30 03:27:13,253 | INFO |    Sentencias detectadas: 3
